date,dewpoint_temperature_2m,potential_evaporation_sum,runoff_sum,surface_pressure,surface_runoff_sum,surface_solar_radiation_downwards_sum,temperature_2m,temperature_2m_max,temperature_2m_min,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,pet_m,pet_mm
2018-02-28,291.96687382309017,-0.0052172845558999675,7.888470315761082e-07,97045.7355419393,7.320935115056778e-07,19574821.22743682,295.9225920712761,300.62623684328815,291.67164501644646,-0.7135822810277467,-0.5991176462919416,0.2844827677225234,0.30060406855871236,0.0052172845558999675,5.217284555899967
2018-03-01,291.33154774285964,-0.006985551667557725,3.2646722741936087e-06,96982.63222609244,3.2134058243100818e-06,24048435.588447653,296.5926607822827,301.89468659218466,292.0973496970717,-0.9804223263737096,-0.05777880717987905,0.266666228733912,0.2896962378142686,0.006985551667557725,6.985551667557725
2018-03-02,289.1022500727868,-0.006734640804869173,7.868028289574578e-07,97161.35173701207,7.285968491316701e-07,18386667.220216606,295.55195489142056,299.72175096863015,292.33937067245313,-0.8382551007322455,1.1863973705920643,0.24599207293972927,0.27881566539998515,0.006734640804869173,6.734640804869173
2018-03-03,290.6492844018121,-0.00546300343980858,2.1695445160573139e-07,97040.08493097078,1.605774951755785e-07,17823696.086642597,295.6917120661546,299.8559684891132,290.18424866604033,-0.38868284885346815,0.42750131639189093,0.22945448580488256,0.26932607345489246,0.00546300343980858,5.46300343980858
2018-03-04,292.8249646564396,-0.006793512952672014,5.002916935118526e-07,96876.95776396565,4.4983216571463573e-07,23175129.985898014,297.8040135839212,303.1134519611455,293.50745350531287,-0.8211885766719079,-0.10595358823897892,0.2128761098703322,0.2595657183375169,0.006793512952672014,6.793512952672014
2018-03-05,292.8757499231184,-0.007118636627920267,1.1027397231504803e-06,96920.01590939004,1.0450716913822324e-06,23730456.264313515,298.39164496099335,303.97901966081196,294.26306967614784,-0.6592856451922806,-0.3109037460115986,0.19743357955620464,0.2493586970580614,0.007118636627920267,7.118636627920267
2018-03-06,292.44818794626906,-0.008065379833271357,5.6161777207137006e-08,96937.07394082335,0.0,25454606.24909747,298.4555161977646,304.9253386900313,293.5335966585345,-0.6898766345782688,-0.6980597919792331,0.17933765645491945,0.2388246331978074,0.008065379833271357,8.065379833271358
2018-03-07,292.7120514604589,-0.008267308723194935,4.8146351149796575e-08,96758.17327050898,0.0,25649718.640117325,298.7123235525781,305.349284147958,292.19072169775563,-0.8142652385358201,-1.3901122857230377,0.16315200153814466,0.22849830967137671,0.008267308723194935,8.267308723194935
2018-03-08,293.67661064827337,-0.006915819101600439,0.0004253576270940071,96370.15674533224,0.00042530146531679996,20174914.066787,298.13612617970085,306.6818399808036,294.0484543672968,-0.14397852056436733,-0.4191440247743425,0.25223509355859486,0.23122462009838482,0.006915819101600439,6.915819101600439
2018-03-09,289.4644905852353,-0.007383083716196274,5.33364740089389e-06,96835.54489895927,5.283080283485164e-06,16878591.5816787,295.28669192960257,299.139897205339,292.22806237837034,-0.7146280474611137,2.3487690054552646,0.3421512149301246,0.27586175158852994,0.007383083716196274,7.383083716196274
2018-03-10,289.91817630212375,-0.006002343034486048,2.354598647850945e-07,97001.85877272768,1.8849699936188513e-07,16576845.08190433,295.1560525790879,299.75309747909375,291.0727398593503,-0.3270405472113911,-1.3992451072169554,0.2966127866155117,0.2747119738306809,0.006002343034486048,6.002343034486048
2018-03-11,291.7712042311612,-0.008222009623524084,9.989695428510866e-08,96979.53206673998,4.943742648789168e-08,24284027.766019855,297.4043048899957,303.86771076078446,291.3764139994817,-0.6373369535958007,-2.184150998199316,0.2644325926559209,0.26739112220516276,0.008222009623524084,8.222009623524084
2018-03-12,292.32889278012493,-0.004148199670151252,5.7987572914426506e-06,97469.76421362629,5.738022955746426e-06,10399333.22360108,296.0658139780827,298.38584145225775,293.0557309918455,-0.37281681340810907,1.9586718122594766,0.25026872958517243,0.2607120647040228,0.004148199670151252,4.148199670151252
2018-03-13,290.1789109015436,-0.006706936157137048,8.994491522062555e-08,97525.39680989583,3.7172210775988195e-08,20019607.929377254,296.60039976787914,301.82001503624207,292.60990971864777,-0.4367388324760501,0.31686169705235995,0.23637370627135865,0.2545574569243099,0.006706936157137048,6.706936157137048
2018-03-14,292.3795981562094,-0.008012248129190519,4.416553552400334e-08,96851.61966533637,0.0,23893510.852888085,298.7713993223996,305.79517290136016,291.48031120438003,-0.4312697593055477,-1.8082667276460482,0.21281216434336456,0.2458360307053108,0.008012248129190519,8.01224812919052
2018-03-15,292.78854531243394,-0.008028991063148966,7.498995922102394e-08,96574.10416431633,3.980815625793236e-09,24304345.844314076,300.22761729133686,307.3105552480539,293.78066498794277,-0.41826611047187,-0.9662054592091253,0.19033281438760952,0.2361454579230537,0.008028991063148966,8.028991063148966
2018-03-16,292.06105188399584,-0.004919453029813318,2.3108096759672197e-05,97087.57968738247,2.3055377850033314e-05,8418735.551444042,295.9296472758305,299.6543373080367,291.22686701475067,-0.436272890846078,3.2222270616985833,0.18938274590116974,0.22963699910041083,0.004919453029813318,4.919453029813318
2018-03-17,287.6057029361472,-0.0067607076159453125,2.868123863578273e-05,97623.68217591287,2.8627981778086304e-05,9878849.633574007,292.5934904812331,295.5214953370903,289.738275686326,-0.03628291693548577,4.444364651015519,0.2639502078904428,0.22831937236762934,0.0067607076159453125,6.7607076159453126
2018-03-18,287.36853478129876,-0.006173015178756162,8.946076196883989e-08,97199.87878755828,3.270724189840929e-08,16726634.98736462,293.8796711702496,298.7341599447202,289.9794420593482,-0.1681149226807228,0.7926807921429116,0.24735593049821725,0.2270445427739663,0.006173015178756162,6.173015178756162
2018-03-19,290.647906497354,-0.007339203642809005,2.383056100094792e-06,96697.7318495694,2.3343180060817015e-06,22223783.869810466,296.7736606092946,304.3021228115481,289.07552962871233,0.060437926603425125,-1.1008704804628189,0.2229051394869991,0.2225150717724962,0.007339203642809005,7.339203642809005
2018-03-20,292.1874988500822,-0.004362890059767217,9.569557995572416e-07,97001.6130732457,9.231188667379991e-07,11745796.23352888,297.04660222389776,302.00697045722154,294.258795066861,-0.3458715274158941,-0.4259231073331316,0.20935617944967586,0.21830384567756514,0.004362890059767217,4.362890059767217
2018-03-21,293.07613826572674,-0.008340293507928883,0.004758971585263414,96951.98325800522,0.004758920049839501,21659147.140794225,298.8681338731419,305.7019032502432,293.73575060462264,-0.21628458089633396,-1.5286283319464087,0.23038406463880112,0.21726810716980202,0.008340293507928883,8.340293507928884
2018-03-22,291.3792902972868,-0.0021613230558939355,0.012621483271302728,97489.8641314822,0.012400078214032554,3492196.974729242,292.23831955075406,293.973023121968,290.83554859367945,0.31104936152158663,3.507395543489788,0.42393855612487424,0.3952868790976551,0.0021613230558939355,2.1613230558939356
2018-03-23,289.3202473678313,-0.0013690472778860843,0.004114024314209012,97138.62609055353,0.0040667154405951925,1975042.194945848,290.22693279417837,291.06940611691255,288.77710875363124,0.9241844250693935,1.8735484021091577,0.42176792911387234,0.4167650844789727,0.0013690472778860843,1.3690472778860843
2018-03-24,292.05482499894964,-0.0054061519593968715,1.3072137798212925e-06,96606.04470153147,1.2351825349167368e-06,21461680.87364621,295.2611400406857,301.5750423390081,288.69265994956777,0.17338777076179512,-1.7502122909440316,0.3827753675256539,0.38517047868308607,0.0054061519593968715,5.406151959396872
2018-03-25,292.5198086395447,-0.006153796769221336,1.976609445220727e-05,96677.74038538375,1.971504318154676e-05,22496716.238267146,298.19840196639336,305.0991570097445,290.691699472145,0.20707417567284098,-0.2200616510623055,0.3545386662121714,0.36281665567886956,0.006153796769221336,6.153796769221336
2018-03-26,292.06629037914433,-0.0027123434395135955,4.2573854811355096e-05,97425.98957980782,4.251971033936373e-05,5433001.176895306,294.518191722039,295.88517700636,293.24344169534066,-0.1701591918614797,2.4108532837868886,0.3759570689838286,0.35580582280164735,0.0027123434395135955,2.7123434395135955
2018-03-27,291.24368656355836,-0.004693037631924832,1.387314245588943e-06,97564.7457770429,1.3284358306912308e-06,16010384.938628158,295.32757020713905,299.2830853513862,292.5063652837319,-0.47489095336693715,0.4273181575586936,0.352328570167367,0.35061272530492604,0.004693037631924832,4.693037631924832
2018-03-28,291.8423622351691,-0.0060465064451152226,4.325102382618597e-07,97255.13524215459,3.879950365004556e-07,21890613.220216602,295.71633341912036,301.13042160750297,291.5221665034656,-0.6127254610027216,-1.5364114925462558,0.3278807147745621,0.3388254622403178,0.0060465064451152226,6.046506445115223
2018-03-29,291.64374708871117,-0.0065972934937649245,6.536068899106463e-08,96990.82599031193,1.5734980683034073e-08,22747370.440433215,295.9668169446227,302.3694147874302,289.8552856996171,-0.35157716432059566,-2.0835411621775437,0.3052952166211877,0.3262306240921847,0.0065972934937649245,6.597293493764925
2018-03-30,292.6573741100325,-0.006362761401097267,8.738751015508217e-06,97009.68397391602,8.685386568200287e-06,21658470.44043321,297.88435709892485,304.4957224160755,290.93326714581093,-0.5659236632529578,-0.4539314231574177,0.2860776003804304,0.31399414255300584,0.006362761401097267,6.362761401097267
2018-03-31,293.6851574637256,-0.003561522690612917,2.2417586633014334e-05,97290.61493647055,2.2355453632368504e-05,10394311.111913357,296.5336932998272,299.9666532110221,294.554177900514,-0.9994083313018118,1.5157691829901738,0.29867862880445123,0.30627382188927826,0.003561522690612917,3.5615226906129167
2018-04-01,292.85119955519616,-0.002517393215253465,2.84995735767516e-05,97307.54062311973,2.8441744160566086e-05,8157341.393501806,295.0243230973484,297.317376808139,293.2347593892782,0.26349774164413287,1.3685890312803062,0.32564975724753914,0.3048433402528544,0.002517393215253465,2.517393215253465
2018-04-02,292.6463523593907,-0.0041284488265264764,1.9113294484382932e-05,97171.86922876241,1.9057132707175792e-05,14797531.472924186,295.5713552963863,299.70759092255184,292.3028212454345,-0.37029488996191284,-0.6296348774045814,0.33202348518601105,0.3060705940072143,0.0041284488265264764,4.128448826526476
2018-04-03,291.726079660776,-0.005737722969012139,6.304751234364422e-08,97122.39842574832,2.313176647420394e-09,19467272.02166065,296.0243116968662,301.18969737579675,291.507533159497,-0.3898887565419992,-1.0161442727962267,0.30648272132184956,0.30248513663575394,0.005737722969012139,5.73772296901214
2018-04-04,291.9330502015445,-0.004934136698607503,7.545797403108342e-07,97091.08741292023,7.035284696503236e-07,17303025.985559568,296.02285779913984,300.9289253317492,292.1642435672911,-0.3125106915383276,-0.867472781744818,0.28480659696025823,0.29588624056782814,0.004934136698607503,4.934136698607503
2018-04-05,292.9445044016005,-0.0058906012439986,2.4491161215606574e-06,96693.02108658149,2.391770858626933e-06,19020907.393501803,297.0441218466822,303.02276054960726,291.54305964170373,0.1484826335551219,-1.8150678091244288,0.26726587068302965,0.2886042566219104,0.0058906012439986,5.890601243998599
2018-04-06,291.7168667399639,-0.006416853476947825,7.455960077499223e-08,96615.40981192651,2.1195153467061284e-08,19553048.678700358,298.0465608658773,304.87201362912833,293.07912403753943,0.6108593671043571,-1.3577268046162188,0.2504814551912346,0.2805743326492401,0.006416853476947825,6.416853476947825
2018-04-07,291.52510013878697,-0.005945387918381053,7.455960077499223e-08,97060.67486462093,2.9802322387695312e-08,19467634.97472924,296.60819679563224,302.13008949472584,291.3955636144975,-0.04442559482101642,0.5552426671293238,0.2332177971244289,0.2724489494351273,0.005945387918381053,5.945387918381053
2018-04-08,292.9629704650989,-0.004802886759761438,2.370925371397273e-05,97680.30075892186,2.3629744991068378e-05,14925482.368231047,295.46435762398505,300.2640573659959,292.73210799564947,-0.5081574592636237,2.477197078447766,0.2329530773323509,0.26600689205165085,0.004802886759761438,4.802886759761438
2018-04-09,291.1027832260774,-0.003929368398464974,2.417538570583082e-06,97627.33430460758,2.357933925807691e-06,11200109.97833935,294.94294802118293,298.5251089708899,292.28702553428894,-0.20986645603294693,0.6455962342332272,0.2520900180050038,0.2625033496806194,0.003929368398464974,3.9293683984649737
2018-04-10,291.72147767839306,-0.006126876960807759,2.0971205690707542e-05,97079.64912438422,2.091907852393195e-05,17185545.46570397,296.58889846709945,303.2794426873272,292.19587916845876,-0.07443041979334127,0.6031351793830863,0.2477818751880264,0.2584202533451085,0.006126876960807759,6.126876960807759
2018-04-11,288.0152225218955,-0.0031773254329116765,1.8737376381774238e-05,97759.6139099635,1.8668034877157384e-05,2682880.945848375,291.8337331742012,292.7407387413272,290.90644742779784,0.028025300063811483,2.940287213176309,0.27560952251998955,0.2574456945940332,0.0031773254329116765,3.1773254329116765
2018-04-12,288.0593476370067,-0.0030968787168767905,1.58194385280678e-05,97916.27757173209,1.5771937714587052e-05,8330487.184115522,291.8231952864627,294.6577627684665,289.91858301266,-0.39616944901779666,0.34121606539302785,0.28691823617359075,0.2598460090719836,0.0030968787168767905,3.0968787168767906
2018-04-13,287.9126879167614,-0.006714588360665937,7.622723975336507e-08,97612.6283515719,1.4901161193847656e-08,19472226.563176893,293.85887564878317,300.200063271643,288.20646551800115,-0.27004778801175516,-2.340637723461385,0.26620189607071676,0.2590954386944088,0.006714588360665937,6.714588360665937
2018-04-14,289.7343369700848,-0.005445460523293767,2.213656256775563e-07,97560.99609903822,1.6923845890196654e-07,19930424.462093864,294.71750006004356,300.5371929953675,288.8625731760844,-0.6151105166916094,-0.3607156303958916,0.24304691548812257,0.2545741020413799,0.005445460523293767,5.445460523293767
2018-04-15,291.037389390305,-0.003697234451340424,2.9775640164041343e-05,97800.10032975144,2.9713776137424287e-05,11679881.458483752,293.9323825377133,297.5278401288745,291.5160680006557,-0.2130147266043652,2.003614816137743,0.25322314146480257,0.25124489271253453,0.003697234451340424,3.697234451340424
2018-04-16,287.96667392560863,-0.005304647670110641,2.3788063104402287e-07,97844.9171285067,1.9193986693013874e-07,16343785.97833935,293.50374089825164,297.8884880534148,290.40618813855554,-0.2998954529653244,1.0122706274693622,0.2585255982069619,0.2498237504282009,0.005304647670110641,5.304647670110641
2018-04-17,287.498162796351,-0.004719062483052485,6.031473621134292e-07,97630.6440823368,5.44618613453118e-07,14736352.361010829,292.8736273677197,297.7865180831523,288.6632800601449,-0.43763865116270867,-0.9803758888324962,0.24127154344542648,0.24686162422997282,0.004719062483052485,4.719062483052484
2018-04-18,288.42331127483493,-0.006364529098414341,5.758733955961702e-08,97135.87193810637,0.0,18654643.364620935,294.50375220003826,301.18081554867297,287.75694038033055,-0.049036866060663216,-2.1920637154837377,0.22437738769751592,0.2427675313754489,0.006364529098414341,6.364529098414341
2018-04-19,288.8428516525654,-0.007031163960587676,1.9869111505226104e-06,97047.64336078518,1.9207435394452367e-06,18488536.252707582,295.3584929074908,302.10954383822553,289.2560427008122,0.009907269162248043,1.9770744239954021,0.20852770845525673,0.23777000252807468,0.007031163960587676,7.031163960587676
2018-04-20,288.8694629439665,-0.00354686097009948,1.4455740202204843e-06,97459.70781508535,1.3922095729125535e-06,7563456.332129963,293.34181392637544,296.47954490468817,291.24050346952913,0.035244175099580576,1.9407184733667382,0.20218084865528754,0.23420124076907528,0.00354686097009948,3.54686097009948
2018-04-21,289.64038673979275,-0.0034651188751420384,1.8247198111744132e-06,97285.10012057198,1.7879779588444566e-06,10666587.075812273,293.59033196009744,297.933364427477,290.5940698837115,-0.2700373087835943,-0.9787174187842689,0.19982151577762458,0.23167085704964133,0.0034651188751420384,3.4651188751420383
2018-04-22,289.5172865783838,-0.003353287543200414,1.5351423718008322e-06,97208.69398338786,1.4812937712411156e-06,11558023.581227435,293.8902403215209,299.0504804260034,289.3781726713215,0.27565599893691595,-0.4679077802008526,0.19634200232697446,0.22883196026266123,0.003353287543200414,3.353287543200414
2018-04-23,289.49105502150405,-0.005218810284180762,2.382571946843006e-07,97258.42966399669,1.741337862255771e-07,17961461.9133574,294.53439948246074,301.1122984077095,288.96752406371627,-0.0966729188223608,-1.2824115018695412,0.18810908688247993,0.22510936429497713,0.005218810284180762,5.218810284180762
2018-04-24,289.20164441316416,-0.005623271561056267,6.869596694781031e-08,97289.26322354937,4.841532517856641e-10,19281138.73646209,295.5774034989009,302.9719869014588,288.47559238254803,-0.04412587024674948,-1.2416727798223208,0.1772229668609215,0.2205915370716228,0.005623271561056267,5.623271561056267
2018-04-25,288.55496064563664,-0.005720332883540473,6.412340845872349e-08,97462.05432848695,0.0,18860980.23826715,294.3107356864479,301.12785543173226,288.5641113721937,-0.167730613736039,-1.1688435826490933,0.16748863064138178,0.21607242680628808,0.005720332883540473,5.720332883540474
2018-04-26,286.01251793825816,-0.007462356871646233,6.993324748015144e-08,97207.29310683193,0.0,18900441.306859203,294.6405351755851,302.6310279377961,287.09251888564347,0.36437241178987684,-2.407674484017667,0.15859840062551117,0.21163463707291544,0.007462356871646233,7.462356871646233
2018-04-27,286.7488437175177,-0.00629685582451872,6.885735136507219e-08,97369.41398376391,6.29399227321363e-09,18365584.772563174,294.5247890183211,300.9330762181471,287.92632230352405,-0.018744605256045047,1.266428771288673,0.15036801224581173,0.2073130877296273,0.00629685582451872,6.296855824518721
2018-04-28,288.485271075142,-0.006256195666127257,1.5320760678728566e-07,97361.4753579554,9.24732710910618e-08,18280525.191335738,295.6175495909726,303.87314195323074,287.67433777957183,0.21424995633525826,-1.173907438913981,0.1441802542419066,0.203292316478082,0.006256195666127257,6.256195666127256
2018-04-29,288.61099537644,-0.003421066954247788,1.969266454235311e-06,97788.94186632727,1.9125667289706342e-06,6213360.332129965,292.8343463374389,296.1048440210225,288.9027314444311,0.15369253468427416,1.4377329091302753,0.1440669838989111,0.20060200237912246,0.003421066954247788,3.421066954247788
2018-04-30,288.8936584096236,-0.004001602557376834,1.2212066443818569e-05,97908.05844156607,1.2149018931474923e-05,11516818.772563174,292.73517913910166,297.3840836067062,288.6697425153711,-0.18675298266175563,1.7901863498090977,0.15261653069267778,0.19881270278949023,0.004001602557376834,4.001602557376834
2018-05-01,287.9863933489784,-0.0035207065810795722,9.825298502126754e-06,98034.30463109205,9.753213462416444e-06,8037501.588447654,292.0518081655858,295.2590692292912,290.0380412628504,0.6589963503549531,1.9729931523797024,0.17686892531265275,0.19753594289474394,0.0035207065810795722,3.520706581079572
2018-05-02,289.5872710075332,-0.003684584495177768,2.0304311483775666e-06,97462.23820545182,1.9644787165232083e-06,14469245.46570397,292.8953736255889,298.0584299796755,288.8796679775637,0.2706565329027233,-0.3938686427370019,0.18453346693128453,0.19634194724109338,0.003684584495177768,3.684584495177768
2018-05-03,287.07661798341746,-0.005710511189290331,2.4897634767883522e-05,97161.52709285216,2.484782077775535e-05,16576327.920577615,293.80756032739447,300.7757597004033,287.45354315692333,0.3224218393777969,0.9705992429265046,0.1878713408101767,0.19430397850798642,0.005710511189290331,5.710511189290331
2018-05-04,285.3209499010253,-0.004020476707052238,2.371113653217412e-06,97525.65031893991,2.3063447070896406e-06,11733050.765342958,291.7963288005365,295.7830285027569,286.85848685033915,-0.1790313215749215,0.34322999616822614,0.21711555141260763,0.19324528295927815,0.004020476707052238,4.0204767070522385
2018-05-05,285.1029958828261,-0.0047803104246566435,6.934150461685786e-08,97546.26107417174,1.4901161193847656e-08,17489389.906137183,291.6000447600327,298.1066591558904,284.83475684431056,0.3512775154894152,-0.09813108570452345,0.20365985636246334,0.19225401252902657,0.0047803104246566435,4.780310424656643
2018-05-06,286.1421249013228,-0.0046152092704704085,6.993324748015144e-08,97515.34577304735,0.0,17444889.740072202,292.5998131629218,299.96907897288185,285.91344250840825,0.33905491100178153,-0.19497666204018713,0.18973690680218086,0.19058549561942384,0.0046152092704704085,4.615209270470409
2018-05-07,284.0705126476632,-0.005165695875129975,6.014259283293025e-08,97645.8875965986,6.29399227321363e-09,17944215.27075812,292.32479173038263,299.86570436773746,285.64208995392175,0.2215387273207755,0.3412103985764633,0.17740860168971165,0.18863860220972237,0.005165695875129975,5.165695875129975
2018-05-08,284.1553398068057,-0.00506574996757163,6.240197467459667e-08,97463.44917938195,0.0,17092084.729241878,290.9132369623287,298.65854085653694,282.95069361938033,0.2646477259740359,-1.032117137122814,0.16662334850692287,0.18662452927278408,0.00506574996757163,5.06574996757163
2018-05-09,283.8012870738079,-0.005460916174447924,5.73452629337242e-08,97093.55358636995,0.0,17441927.55234657,293.1475614875949,302.30761498406474,285.099868333727,0.6191116062168897,-0.7557175553949589,0.15697088367815623,0.18450762935780732,0.005460916174447924,5.460916174447924
2018-05-10,287.5247120128498,-0.004338460654988616,8.54261515372927e-08,97483.80804259739,1.3825265078768401e-08,15556961.184115522,292.42027158083033,298.7047282194833,287.21886496423383,-0.02602084420361387,0.08410329049818495,0.14918773068130806,0.18253587844426306,0.004338460654988616,4.338460654988616
2018-05-11,284.9536682523688,-0.006483298561633278,1.3674639622657306e-07,97199.48025486988,8.147223331437644e-08,15794064.057761734,294.34199282466,302.5980726441751,287.49276408391734,0.5336075816056932,-2.180815941159906,0.14281768890637928,0.1806620610463203,0.006483298561633278,6.483298561633278
2018-05-12,284.32244216147745,-0.006055254368145113,2.807550912299311e-07,96966.76168173227,2.1942901267041365e-07,15469077.184115522,294.65634542940325,302.275895101499,287.8340346684094,0.035487341393058765,0.24957197467055703,0.13585576770107669,0.1785652353445115,0.006055254368145113,6.055254368145113
2018-05-13,287.02096354258475,-0.0030086839618665645,6.187263378597768e-06,97176.1339594615,6.118567411649958e-06,7009574.353790614,292.1149830869819,295.26753592921506,289.71823483684,-0.2606760339472985,0.8050397598643022,0.1376687542195785,0.1772352142884843,0.0030086839618665645,3.0086839618665646
2018-05-14,288.0113996329003,-0.0016614215092108134,3.9538590486299254e-05,97467.71935050955,3.9495070488444306e-05,5020524.462093862,290.24615749813586,293.150897910879,287.27751253313966,0.4979882498510478,0.6519944753887851,0.18476471516486398,0.17701453795358446,0.0016614215092108134,1.6614215092108133
2018-05-15,283.47083343753746,-0.005667699588334948,1.4476182228391348e-07,97605.12462453463,8.12301566884836e-08,13903307.8267148,290.7780971550052,296.0957986990037,286.7259320971768,1.1092169425404315,2.067608854544005,0.22483937462027462,0.1781015086260083,0.005667699588334948,5.667699588334948
2018-05-16,285.7956550910298,-0.003063280928866527,6.269456462309247e-05,97520.54403521265,6.261607800149746e-05,6753475.263537905,289.10518775233004,292.8213870602824,286.4676684438106,1.9109537419285871,2.4700092717054805,0.2965928638885167,0.1832580268024394,0.003063280928866527,3.063280928866527
2018-05-17,285.8251523661699,-0.0038307828539545356,9.66638864592955e-07,97544.74060631487,8.94392440465383e-07,11911325.71841155,290.5757177125676,295.52915012621276,286.35686550760096,0.749935237365796,1.582130451781942,0.29012037385098194,0.1936293371317619,0.0038307828539545356,3.8307828539545357
2018-05-18,286.77970543779907,-0.0037411493299670164,4.719579693212406e-06,97803.78810767806,4.657769461401101e-06,8961440.707581228,290.9045535683202,294.8872882278387,285.9093739203167,0.3601428925919331,2.882858503883353,0.2672744089945989,0.19736586294162714,0.0037411493299670164,3.7411493299670164
2018-05-19,288.0952930565201,-0.00315446355497794,8.60668476738224e-06,97973.95686026342,8.5396564394128e-06,9173418.880866425,291.5755955871692,295.42024704695604,289.4852932816378,-0.06139665275417653,2.12305032561402,0.26627281225688765,0.1996860779579796,0.00315446355497794,3.15446355497794
2018-05-20,287.2196292418148,-0.003837374170119151,4.427312513551127e-07,97668.6304339651,3.7338974673825477e-07,13297752.823104694,291.57462500378256,296.7882570893325,286.97069822235653,-0.016814912412714586,-0.8984662863895493,0.2529347462200803,0.20110571456156334,0.003837374170119151,3.8373741701191513
2018-05-21,286.0199952613289,-0.005269033975549553,6.412340845872349e-08,97245.87143866105,0.0,15285633.458483754,292.3146090180435,299.6132558003229,285.33624146389184,0.6211938617031496,-2.1251684022724415,0.23364787325531997,0.20068006595836504,0.005269033975549553,5.2690339755495526
2018-05-22,286.736275540936,-0.005140299885281587,1.45514949564469e-07,97357.98879244698,8.235984760931684e-08,15538785.76173285,294.6269536230681,302.652704617607,287.37781461309436,0.597073595159464,0.7155672409330751,0.21517773110657104,0.19910068489010438,0.005140299885281587,5.140299885281586
2018-05-23,288.1660467232751,-0.004585041788941256,9.570095943629955e-08,97670.93418838372,3.502041854582969e-08,14767749.21299639,293.8017325716902,299.3782544738549,289.524552107718,0.20945319486725913,-0.6856862308029377,0.19973558409836603,0.1971878781645737,0.004585041788941256,4.585041788941256
2018-05-24,286.91950174646115,-0.00494181644507694,6.412340845872349e-08,97264.6284291328,0.0,15227298.469314078,293.960254655418,301.4262233692816,287.86731656621936,0.00704713447286189,-1.504287408433953,0.18724847786693366,0.19519596811379478,0.00494181644507694,4.94181644507694
2018-05-25,287.29490638439114,-0.004248734953601437,9.69382399686407e-08,97347.30385607043,2.700499248848925e-08,12930123.8267148,292.3693072414283,298.147568850741,286.225370055932,0.31783559549012624,1.7290256437985618,0.17700539599256826,0.19329174330948923,0.004248734953601437,4.248734953601437
2018-05-26,288.3700080646648,-0.003933665823420032,4.7491130415713315e-06,97596.01631776003,4.689508396795941e-06,13926194.844765345,293.1301351632165,298.59596197355523,288.4601015717544,-0.3490702035768511,0.3679941156710958,0.17016625662572976,0.19153395743433171,0.003933665823420032,3.933665823420032
2018-05-27,289.55870235640504,-0.0015286445779060197,1.8606009466123063e-05,97891.30772295239,1.8530965712096286e-05,4483044.63537906,291.8996859136184,294.99139602606044,290.70594324876254,-0.35440314117321464,0.2947077243336701,0.2006298528825046,0.1907255377006301,0.0015286445779060197,1.5286445779060196
2018-05-28,288.3974638685279,-0.003919720353847806,1.7682352651327523e-07,97757.3790690104,1.1275391286030573e-07,11512207.090252707,292.5718067619057,297.42350713957086,288.4655231792574,-0.09387425997627341,-2.0887287447742318,0.2075656794468848,0.19069280521103618,0.003919720353847806,3.919720353847806
2018-05-29,287.01596176064834,-0.005283770255663765,4.3000877979430045e-06,97265.30914725292,4.238761719383488e-06,14214776.837545125,293.62387673920813,301.0691504082525,286.80846429817944,0.6171037901179455,-1.4428019235280447,0.19697139524237198,0.18970821394386705,0.005283770255663765,5.2837702556637645
2018-05-30,287.1019044685593,-0.0028951143852640145,8.510876218334431e-07,97573.90190893877,7.828220133316645e-07,7441303.971119133,291.0559302214107,294.55631402081093,287.1949948748096,-0.16942780514199524,0.8342671351312299,0.1964642447828529,0.18893786543973515,0.0028951143852640145,2.8951143852640144
2018-05-31,286.95232172391036,-0.00501493009526807,4.809954966879063e-06,97269.53086924639,4.748628888319545e-06,14478488.28880866,292.6570015251995,300.30277849879076,285.9666827370543,0.7056008257447023,-1.5940849651928843,0.1906923461620271,0.188097388018483,0.00501493009526807,5.01493009526807
2018-06-01,283.23389789659336,-0.004956609909069667,6.073433569622383e-08,97058.17254543188,0.0,14951471.653429601,292.33406032465854,302.1247196679511,285.37721329561634,1.6158344186170004,-0.3133067360280079,0.18732335335080802,0.18676969893142203,0.004956609909069667,4.956609909069667
2018-06-02,282.6208718939091,-0.004441371624650507,8.54261515372927e-08,97761.53223596382,1.9527514488688444e-08,12335755.595667869,290.37504856968036,296.77609456747444,284.9155904721697,0.9131268295857305,1.449399911683102,0.1766607672442311,0.18543585170190396,0.004441371624650507,4.441371624650507
2018-06-03,282.37148766454516,-0.004830615668950959,7.391406310594468e-08,97742.44502987272,6.29399227321363e-09,15113558.440433212,291.3964025288569,299.9949064840048,283.0122591975794,0.5981716472749675,0.6221864036991565,0.1683297805694323,0.18401210890493383,0.004830615668950959,4.8306156689509585
2018-06-04,281.87875387556716,-0.0064011648404899485,8.192948916328511e-08,98361.15339904858,6.29399227321363e-09,9974619.898916967,289.1636667859826,292.9846415054927,285.46958091543036,0.15669131824112395,4.114490398287629,0.16053169470831805,0.18267874597212036,0.0064011648404899485,6.401164840489948
2018-06-05,279.8811441552338,-0.00541900060667458,6.810422408451671e-08,98498.8078616219,6.29399227321363e-09,12332047.379061371,287.3967343409569,292.47896815551314,283.6746990878659,0.7197253138866951,2.760453964398656,0.15482651656571994,0.18159958831383147,0.00541900060667458,5.4190006066745795
